endDate,startDate,type,unit,value
2022-04-17 16:38:31 -0400,2022-04-17 16:38:31 -0400,HKQuantityTypeIdentifierHeartRate,count/min,68
2022-04-17 16:41:20 -0400,2022-04-17 16:41:20 -0400,HKQuantityTypeIdentifierHeartRate,count/min,69
2022-04-17 16:47:23 -0400,2022-04-17 16:47:23 -0400,HKQuantityTypeIdentifierHeartRate,count/min,68
2022-04-17 16:53:38 -0400,2022-04-17 16:53:38 -0400,HKQuantityTypeIdentifierHeartRate,count/min,64
2022-04-17 16:56:28 -0400,2022-04-17 16:56:28 -0400,HKQuantityTypeIdentifierHeartRate,count/min,66
2022-04-17 17:00:45 -0400,2022-04-17 17:00:45 -0400,HKQuantityTypeIdentifierHeartRate,count/min,66
2022-04-17 17:15:15 -0400,2022-04-17 17:15:15 -0400,HKQuantityTypeIdentifierHeartRate,count/min,68
2022-04-17 17:19:29 -0400,2022-04-17 17:19:29 -0400,HKQuantityTypeIdentifierHeartRate,count/min,70
2022-04-17 17:20:37 -0400,2022-04-17 17:20:37 -0400,HKQuantityTypeIdentifierHeartRate,count/min,70
2022-04-17 17:26:32 -0400,2022-04-17 17:26:32 -0400,HKQuantityTypeIdentifierHeartRate,count/min,68
2022-04-17 17:35:26 -0400,2022-04-17 17:35:26 -0400,HKQuantityTypeIdentifierHeartRate,count/min,75
2022-04-17 17:40:10 -0400,2022-04-17 17:40:10 -0400,HKQuantityTypeIdentifierHeartRate,count/min,72
2022-04-17 17:42:05 -0400,2022-04-17 17:42:05 -0400,HKQuantityTypeIdentifierHeartRate,count/min,67
2022-04-17 17:48:31 -0400,2022-04-17 17:48:31 -0400,HKQuantityTypeIdentifierHeartRate,count/min,68
2022-04-17 17:51:26 -0400,2022-04-17 17:51:26 -0400,HKQuantityTypeIdentifierHeartRate,count/min,65
2022-04-17 17:58:55 -0400,2022-04-17 17:58:55 -0400,HKQuantityTypeIdentifierHeartRate,count/min,68
2022-04-17 18:04:54 -0400,2022-04-17 18:04:54 -0400,HKQuantityTypeIdentifierHeartRate,count/min,71
2022-04-17 18:06:39 -0400,2022-04-17 18:06:39 -0400,HKQuantityTypeIdentifierHeartRate,count/min,70
2022-04-17 18:12:24 -0400,2022-04-17 18:12:24 -0400,HKQuantityTypeIdentifierHeartRate,count/min,62
2022-04-17 18:16:57 -0400,2022-04-17 18:16:57 -0400,HKQuantityTypeIdentifierHeartRate,count/min,67
2022-04-17 18:23:45 -0400,2022-04-17 18:23:45 -0400,HKQuantityTypeIdentifierHeartRate,count/min,61
2022-04-17 18:28:26 -0400,2022-04-17 18:28:26 -0400,HKQuantityTypeIdentifierHeartRate,count/min,66
2022-04-17 18:32:53 -0400,2022-04-17 18:32:53 -0400,HKQuantityTypeIdentifierHeartRate,count/min,71
2022-04-17 18:35:56 -0400,2022-04-17 18:35:56 -0400,HKQuantityTypeIdentifierHeartRate,count/min,67
2022-04-17 18:43:58 -0400,2022-04-17 18:43:58 -0400,HKQuantityTypeIdentifierHeartRate,count/min,66
2022-04-17 18:47:10 -0400,2022-04-17 18:47:10 -0400,HKQuantityTypeIdentifierHeartRate,count/min,68
2022-04-17 18:50:47 -0400,2022-04-17 18:50:47 -0400,HKQuantityTypeIdentifierHeartRate,count/min,68
2022-04-17 18:59:29 -0400,2022-04-17 18:59:29 -0400,HKQuantityTypeIdentifierHeartRate,count/min,65
2022-04-17 19:01:42 -0400,2022-04-17 19:01:42 -0400,HKQuantityTypeIdentifierHeartRate,count/min,66
2022-04-17 19:10:14 -0400,2022-04-17 19:10:14 -0400,HKQuantityTypeIdentifierHeartRate,count/min,68
2022-04-17 19:14:17 -0400,2022-04-17 19:14:17 -0400,HKQuantityTypeIdentifierHeartRate,count/min,74
2022-04-17 19:18:27 -0400,2022-04-17 19:18:27 -0400,HKQuantityTypeIdentifierHeartRate,count/min,73
2022-04-17 19:20:40 -0400,2022-04-17 19:20:40 -0400,HKQuantityTypeIdentifierHeartRate,count/min,75
2022-04-17 19:27:35 -0400,2022-04-17 19:27:35 -0400,HKQuantityTypeIdentifierHeartRate,count/min,71
2022-04-17 19:34:23 -0400,2022-04-17 19:34:23 -0400,HKQuantityTypeIdentifierHeartRate,count/min,69
2022-04-17 19:38:15 -0400,2022-04-17 19:38:15 -0400,HKQuantityTypeIdentifierHeartRate,count/min,67
2022-04-17 19:42:14 -0400,2022-04-17 19:42:14 -0400,HKQuantityTypeIdentifierHeartRate,count/min,70
2022-04-17 19:47:07 -0400,2022-04-17 19:47:07 -0400,HKQuantityTypeIdentifierHeartRate,count/min,70
2022-04-17 19:52:55 -0400,2022-04-17 19:52:55 -0400,HKQuantityTypeIdentifierHeartRate,count/min,73
2022-04-17 19:55:42 -0400,2022-04-17 19:55:42 -0400,HKQuantityTypeIdentifierHeartRate,count/min,74
2022-04-17 20:04:40 -0400,2022-04-17 20:04:40 -0400,HKQuantityTypeIdentifierHeartRate,count/min,72
2022-04-17 20:05:59 -0400,2022-04-17 20:05:59 -0400,HKQuantityTypeIdentifierHeartRate,count/min,72
2022-04-17 20:15:08 -0400,2022-04-17 20:15:08 -0400,HKQuantityTypeIdentifierHeartRate,count/min,65
2022-04-17 20:17:44 -0400,2022-04-17 20:17:44 -0400,HKQuantityTypeIdentifierHeartRate,count/min,64
2022-04-17 20:24:09 -0400,2022-04-17 20:24:09 -0400,HKQuantityTypeIdentifierHeartRate,count/min,70
2022-04-17 20:27:17 -0400,2022-04-17 20:27:17 -0400,HKQuantityTypeIdentifierHeartRate,count/min,74
2022-04-17 20:31:02 -0400,2022-04-17 20:31:02 -0400,HKQuantityTypeIdentifierHeartRate,count/min,69
2022-04-17 20:39:59 -0400,2022-04-17 20:39:59 -0400,HKQuantityTypeIdentifierHeartRate,count/min,74
2022-04-17 20:44:12 -0400,2022-04-17 20:44:12 -0400,HKQuantityTypeIdentifierHeartRate,count/min,73
2022-04-17 20:47:59 -0400,2022-04-17 20:47:59 -0400,HKQuantityTypeIdentifierHeartRate,count/min,72
2022-04-17 20:51:46 -0400,2022-04-17 20:51:46 -0400,HKQuantityTypeIdentifierHeartRate,count/min,74
2022-04-17 21:03:19 -0400,2022-04-17 21:03:19 -0400,HKQuantityTypeIdentifierHeartRate,count/min,114
2022-04-17 21:03:21 -0400,2022-04-17 21:03:21 -0400,HKQuantityTypeIdentifierHeartRate,count/min,113
2022-04-17 21:03:30 -0400,2022-04-17 21:03:30 -0400,HKQuantityTypeIdentifierHeartRate,count/min,114
2022-04-17 21:03:32 -0400,2022-04-17 21:03:32 -0400,HKQuantityTypeIdentifierHeartRate,count/min,115
2022-04-17 21:03:38 -0400,2022-04-17 21:03:38 -0400,HKQuantityTypeIdentifierHeartRate,count/min,114
2022-04-17 21:03:41 -0400,2022-04-17 21:03:41 -0400,HKQuantityTypeIdentifierHeartRate,count/min,113
2022-04-17 21:03:50 -0400,2022-04-17 21:03:50 -0400,HKQuantityTypeIdentifierHeartRate,count/min,114
2022-04-17 21:04:00 -0400,2022-04-17 21:04:00 -0400,HKQuantityTypeIdentifierHeartRate,count/min,113
2022-04-17 21:04:04 -0400,2022-04-17 21:04:04 -0400,HKQuantityTypeIdentifierHeartRate,count/min,112
2022-04-17 21:04:09 -0400,2022-04-17 21:04:09 -0400,HKQuantityTypeIdentifierHeartRate,count/min,113
2022-04-17 21:04:15 -0400,2022-04-17 21:04:15 -0400,HKQuantityTypeIdentifierHeartRate,count/min,114
2022-04-17 21:04:18 -0400,2022-04-17 21:04:18 -0400,HKQuantityTypeIdentifierHeartRate,count/min,114
2022-04-17 21:04:27 -0400,2022-04-17 21:04:27 -0400,HKQuantityTypeIdentifierHeartRate,count/min,115
2022-04-17 21:12:23 -0400,2022-04-17 21:12:23 -0400,HKQuantityTypeIdentifierHeartRate,count/min,92
2022-04-17 21:15:53 -0400,2022-04-17 21:15:53 -0400,HKQuantityTypeIdentifierHeartRate,count/min,95
2023-04-17 00:03:24 -0400,2023-04-17 00:03:24 -0400,HKQuantityTypeIdentifierHeartRate,count/min,85
2023-04-17 00:05:21 -0400,2023-04-17 00:05:21 -0400,HKQuantityTypeIdentifierHeartRate,count/min,83
2023-04-17 00:10:14 -0400,2023-04-17 00:10:14 -0400,HKQuantityTypeIdentifierHeartRate,count/min,83
2023-04-17 00:16:58 -0400,2023-04-17 00:16:58 -0400,HKQuantityTypeIdentifierHeartRate,count/min,82
2023-04-17 00:20:07 -0400,2023-04-17 00:20:07 -0400,HKQuantityTypeIdentifierHeartRate,count/min,84
2023-04-17 00:29:50 -0400,2023-04-17 00:29:50 -0400,HKQuantityTypeIdentifierHeartRate,count/min,80
2023-04-17 00:32:48 -0400,2023-04-17 00:32:48 -0400,HKQuantityTypeIdentifierHeartRate,count/min,83
2023-04-17 00:35:04 -0400,2023-04-17 00:35:04 -0400,HKQuantityTypeIdentifierHeartRate,count/min,86
2023-04-17 00:44:39 -0400,2023-04-17 00:44:39 -0400,HKQuantityTypeIdentifierHeartRate,count/min,83
2023-04-17 00:49:49 -0400,2023-04-17 00:49:49 -0400,HKQuantityTypeIdentifierHeartRate,count/min,70
2023-04-17 00:54:14 -0400,2023-04-17 00:54:14 -0400,HKQuantityTypeIdentifierHeartRate,count/min,79
2023-04-17 00:56:46 -0400,2023-04-17 00:56:46 -0400,HKQuantityTypeIdentifierHeartRate,count/min,78
2023-04-17 01:00:15 -0400,2023-04-17 01:00:15 -0400,HKQuantityTypeIdentifierHeartRate,count/min,76
2023-04-17 01:07:51 -0400,2023-04-17 01:07:51 -0400,HKQuantityTypeIdentifierHeartRate,count/min,81
2023-04-17 01:10:05 -0400,2023-04-17 01:10:05 -0400,HKQuantityTypeIdentifierHeartRate,count/min,86
2023-04-17 01:16:31 -0400,2023-04-17 01:16:31 -0400,HKQuantityTypeIdentifierHeartRate,count/min,84
2023-04-17 01:23:30 -0400,2023-04-17 01:23:30 -0400,HKQuantityTypeIdentifierHeartRate,count/min,77
2023-04-17 01:25:38 -0400,2023-04-17 01:25:38 -0400,HKQuantityTypeIdentifierHeartRate,count/min,78
2023-04-17 01:33:45 -0400,2023-04-17 01:33:45 -0400,HKQuantityTypeIdentifierHeartRate,count/min,100
2023-04-17 01:40:53 -0400,2023-04-17 01:40:53 -0400,HKQuantityTypeIdentifierHeartRate,count/min,73
2023-04-17 01:46:32 -0400,2023-04-17 01:46:32 -0400,HKQuantityTypeIdentifierHeartRate,count/min,81
2023-04-17 02:00:48 -0400,2023-04-17 02:00:48 -0400,HKQuantityTypeIdentifierHeartRate,count/min,76
2023-04-17 02:00:53 -0400,2023-04-17 02:00:53 -0400,HKQuantityTypeIdentifierHeartRate,count/min,76
2023-04-17 02:00:58 -0400,2023-04-17 02:00:58 -0400,HKQuantityTypeIdentifierHeartRate,count/min,75
2023-04-17 02:01:02 -0400,2023-04-17 02:01:02 -0400,HKQuantityTypeIdentifierHeartRate,count/min,74
2023-04-17 02:01:08 -0400,2023-04-17 02:01:08 -0400,HKQuantityTypeIdentifierHeartRate,count/min,75
2023-04-17 02:01:09 -0400,2023-04-17 02:01:09 -0400,HKQuantityTypeIdentifierHeartRate,count/min,75
2023-04-17 02:01:18 -0400,2023-04-17 02:01:18 -0400,HKQuantityTypeIdentifierHeartRate,count/min,78
2023-04-17 02:04:59 -0400,2023-04-17 02:04:59 -0400,HKQuantityTypeIdentifierHeartRate,count/min,82
2023-04-17 02:05:02 -0400,2023-04-17 02:05:02 -0400,HKQuantityTypeIdentifierHeartRate,count/min,75
2023-04-17 02:05:09 -0400,2023-04-17 02:05:09 -0400,HKQuantityTypeIdentifierHeartRate,count/min,76
2023-04-17 02:05:12 -0400,2023-04-17 02:05:12 -0400,HKQuantityTypeIdentifierHeartRate,count/min,77
2023-04-17 02:07:17 -0400,2023-04-17 02:07:17 -0400,HKQuantityTypeIdentifierHeartRate,count/min,87
2023-04-17 02:07:22 -0400,2023-04-17 02:07:22 -0400,HKQuantityTypeIdentifierHeartRate,count/min,87
2023-04-17 02:07:25 -0400,2023-04-17 02:07:25 -0400,HKQuantityTypeIdentifierHeartRate,count/min,87
2023-04-17 02:07:30 -0400,2023-04-17 02:07:30 -0400,HKQuantityTypeIdentifierHeartRate,count/min,89
2023-04-17 02:07:33 -0400,2023-04-17 02:07:33 -0400,HKQuantityTypeIdentifierHeartRate,count/min,85
2023-04-17 02:07:38 -0400,2023-04-17 02:07:38 -0400,HKQuantityTypeIdentifierHeartRate,count/min,81
2023-04-17 02:07:47 -0400,2023-04-17 02:07:47 -0400,HKQuantityTypeIdentifierHeartRate,count/min,89
2023-04-17 02:07:51 -0400,2023-04-17 02:07:51 -0400,HKQuantityTypeIdentifierHeartRate,count/min,86
2023-04-17 02:10:02 -0400,2023-04-17 02:10:02 -0400,HKQuantityTypeIdentifierHeartRate,count/min,96
2023-04-17 02:14:05 -0400,2023-04-17 02:14:05 -0400,HKQuantityTypeIdentifierHeartRate,count/min,70
2023-04-17 02:18:23 -0400,2023-04-17 02:18:23 -0400,HKQuantityTypeIdentifierHeartRate,count/min,67
2023-04-17 02:18:17 -0400,2023-04-17 02:18:17 -0400,HKQuantityTypeIdentifierHeartRate,count/min,70.5292
2023-04-17 02:17:18 -0400,2023-04-17 02:17:18 -0400,HKQuantityTypeIdentifierHeartRate,count/min,66
2023-04-17 02:23:40 -0400,2023-04-17 02:23:40 -0400,HKQuantityTypeIdentifierHeartRate,count/min,61.9413
2023-04-17 02:25:00 -0400,2023-04-17 02:25:00 -0400,HKQuantityTypeIdentifierHeartRate,count/min,63
2023-04-17 02:26:32 -0400,2023-04-17 02:26:32 -0400,HKQuantityTypeIdentifierHeartRate,count/min,60
2023-04-17 02:30:41 -0400,2023-04-17 02:30:41 -0400,HKQuantityTypeIdentifierHeartRate,count/min,60
2023-04-17 02:36:16 -0400,2023-04-17 02:36:16 -0400,HKQuantityTypeIdentifierHeartRate,count/min,63
2023-04-17 02:42:46 -0400,2023-04-17 02:42:46 -0400,HKQuantityTypeIdentifierHeartRate,count/min,63
2023-04-17 02:49:37 -0400,2023-04-17 02:49:37 -0400,HKQuantityTypeIdentifierHeartRate,count/min,68
2023-04-17 02:50:46 -0400,2023-04-17 02:50:46 -0400,HKQuantityTypeIdentifierHeartRate,count/min,64
2023-04-17 02:58:26 -0400,2023-04-17 02:58:26 -0400,HKQuantityTypeIdentifierHeartRate,count/min,59
2023-04-17 03:00:55 -0400,2023-04-17 03:00:55 -0400,HKQuantityTypeIdentifierHeartRate,count/min,59
2023-04-17 03:06:34 -0400,2023-04-17 03:06:34 -0400,HKQuantityTypeIdentifierHeartRate,count/min,59
2023-04-17 03:14:11 -0400,2023-04-17 03:14:11 -0400,HKQuantityTypeIdentifierHeartRate,count/min,61
2023-04-17 03:16:05 -0400,2023-04-17 03:16:05 -0400,HKQuantityTypeIdentifierHeartRate,count/min,59
2023-04-17 03:24:11 -0400,2023-04-17 03:24:11 -0400,HKQuantityTypeIdentifierHeartRate,count/min,60
2023-04-17 03:26:44 -0400,2023-04-17 03:26:44 -0400,HKQuantityTypeIdentifierHeartRate,count/min,58
2023-04-17 03:29:35 -0400,2023-04-17 03:29:35 -0400,HKQuantityTypeIdentifierHeartRate,count/min,59
2023-04-17 03:30:45 -0400,2023-04-17 03:30:45 -0400,HKQuantityTypeIdentifierHeartRate,count/min,59
2023-04-17 03:35:59 -0400,2023-04-17 03:35:59 -0400,HKQuantityTypeIdentifierHeartRate,count/min,60
2023-04-17 03:44:31 -0400,2023-04-17 03:44:31 -0400,HKQuantityTypeIdentifierHeartRate,count/min,66
2023-04-17 03:48:27 -0400,2023-04-17 03:48:27 -0400,HKQuantityTypeIdentifierHeartRate,count/min,69
2023-04-17 03:53:34 -0400,2023-04-17 03:53:34 -0400,HKQuantityTypeIdentifierHeartRate,count/min,69
2023-04-17 03:57:57 -0400,2023-04-17 03:57:57 -0400,HKQuantityTypeIdentifierHeartRate,count/min,56
2023-04-17 03:55:46 -0400,2023-04-17 03:55:46 -0400,HKQuantityTypeIdentifierHeartRate,count/min,71
2023-04-17 04:03:15 -0400,2023-04-17 04:03:15 -0400,HKQuantityTypeIdentifierHeartRate,count/min,58
2023-04-17 04:05:16 -0400,2023-04-17 04:05:16 -0400,HKQuantityTypeIdentifierHeartRate,count/min,59
2023-04-17 04:14:22 -0400,2023-04-17 04:14:22 -0400,HKQuantityTypeIdentifierHeartRate,count/min,58
2023-04-17 04:17:35 -0400,2023-04-17 04:17:35 -0400,HKQuantityTypeIdentifierHeartRate,count/min,58
2023-04-17 04:23:39 -0400,2023-04-17 04:23:39 -0400,HKQuantityTypeIdentifierHeartRate,count/min,61.0155
2023-04-17 04:23:03 -0400,2023-04-17 04:23:03 -0400,HKQuantityTypeIdentifierHeartRate,count/min,59
2023-04-17 04:25:13 -0400,2023-04-17 04:25:13 -0400,HKQuantityTypeIdentifierHeartRate,count/min,59
2023-04-17 04:37:21 -0400,2023-04-17 04:37:21 -0400,HKQuantityTypeIdentifierHeartRate,count/min,57
2023-04-17 04:33:38 -0400,2023-04-17 04:33:38 -0400,HKQuantityTypeIdentifierHeartRate,count/min,59
2023-04-17 04:36:52 -0400,2023-04-17 04:36:52 -0400,HKQuantityTypeIdentifierHeartRate,count/min,59
2023-04-17 04:41:29 -0400,2023-04-17 04:41:29 -0400,HKQuantityTypeIdentifierHeartRate,count/min,64
2023-04-17 04:48:36 -0400,2023-04-17 04:48:36 -0400,HKQuantityTypeIdentifierHeartRate,count/min,64
2023-04-17 04:55:00 -0400,2023-04-17 04:55:00 -0400,HKQuantityTypeIdentifierHeartRate,count/min,60
2023-04-17 04:58:05 -0400,2023-04-17 04:58:05 -0400,HKQuantityTypeIdentifierHeartRate,count/min,59
2023-04-17 05:00:05 -0400,2023-04-17 05:00:05 -0400,HKQuantityTypeIdentifierHeartRate,count/min,60
2023-04-17 05:05:08 -0400,2023-04-17 05:05:08 -0400,HKQuantityTypeIdentifierHeartRate,count/min,61
2023-04-17 05:10:08 -0400,2023-04-17 05:10:08 -0400,HKQuantityTypeIdentifierHeartRate,count/min,63
2023-04-17 05:15:51 -0400,2023-04-17 05:15:51 -0400,HKQuantityTypeIdentifierHeartRate,count/min,64
2023-04-17 05:21:10 -0400,2023-04-17 05:21:10 -0400,HKQuantityTypeIdentifierHeartRate,count/min,63
2023-04-17 05:26:47 -0400,2023-04-17 05:26:47 -0400,HKQuantityTypeIdentifierHeartRate,count/min,64
2023-04-17 05:37:21 -0400,2023-04-17 05:37:21 -0400,HKQuantityTypeIdentifierHeartRate,count/min,62
2023-04-17 05:30:53 -0400,2023-04-17 05:30:53 -0400,HKQuantityTypeIdentifierHeartRate,count/min,64
2023-04-17 05:35:23 -0400,2023-04-17 05:35:23 -0400,HKQuantityTypeIdentifierHeartRate,count/min,62
2023-04-17 05:44:20 -0400,2023-04-17 05:44:20 -0400,HKQuantityTypeIdentifierHeartRate,count/min,61
2023-04-17 05:45:23 -0400,2023-04-17 05:45:23 -0400,HKQuantityTypeIdentifierHeartRate,count/min,60
2023-04-17 05:53:59 -0400,2023-04-17 05:53:59 -0400,HKQuantityTypeIdentifierHeartRate,count/min,58
2023-04-17 05:56:07 -0400,2023-04-17 05:56:07 -0400,HKQuantityTypeIdentifierHeartRate,count/min,59
2023-04-17 06:07:22 -0400,2023-04-17 06:07:22 -0400,HKQuantityTypeIdentifierHeartRate,count/min,59
2023-04-17 06:00:22 -0400,2023-04-17 06:00:22 -0400,HKQuantityTypeIdentifierHeartRate,count/min,59
2023-04-17 06:05:36 -0400,2023-04-17 06:05:36 -0400,HKQuantityTypeIdentifierHeartRate,count/min,59
2023-04-17 06:10:11 -0400,2023-04-17 06:10:11 -0400,HKQuantityTypeIdentifierHeartRate,count/min,59
2023-04-17 06:19:50 -0400,2023-04-17 06:19:50 -0400,HKQuantityTypeIdentifierHeartRate,count/min,64
2023-04-17 06:23:34 -0400,2023-04-17 06:23:34 -0400,HKQuantityTypeIdentifierHeartRate,count/min,66.4191
2023-04-17 06:24:26 -0400,2023-04-17 06:24:26 -0400,HKQuantityTypeIdentifierHeartRate,count/min,67
2023-04-17 06:27:11 -0400,2023-04-17 06:27:11 -0400,HKQuantityTypeIdentifierHeartRate,count/min,66
2023-04-17 06:33:04 -0400,2023-04-17 06:33:04 -0400,HKQuantityTypeIdentifierHeartRate,count/min,53
2023-04-17 06:35:17 -0400,2023-04-17 06:35:17 -0400,HKQuantityTypeIdentifierHeartRate,count/min,55
2023-04-17 06:42:13 -0400,2023-04-17 06:42:13 -0400,HKQuantityTypeIdentifierHeartRate,count/min,54
2023-04-17 06:45:19 -0400,2023-04-17 06:45:19 -0400,HKQuantityTypeIdentifierHeartRate,count/min,53
2023-04-17 06:52:45 -0400,2023-04-17 06:52:45 -0400,HKQuantityTypeIdentifierHeartRate,count/min,56
2023-04-17 06:58:37 -0400,2023-04-17 06:58:37 -0400,HKQuantityTypeIdentifierHeartRate,count/min,59
2023-04-17 07:02:32 -0400,2023-04-17 07:02:32 -0400,HKQuantityTypeIdentifierHeartRate,count/min,58
2023-04-17 07:06:17 -0400,2023-04-17 07:06:17 -0400,HKQuantityTypeIdentifierHeartRate,count/min,55
2023-04-17 07:14:48 -0400,2023-04-17 07:14:48 -0400,HKQuantityTypeIdentifierHeartRate,count/min,61
2023-04-17 07:13:08 -0400,2023-04-17 07:13:08 -0400,HKQuantityTypeIdentifierHeartRate,count/min,66
2023-04-17 07:16:00 -0400,2023-04-17 07:16:00 -0400,HKQuantityTypeIdentifierHeartRate,count/min,59
2023-04-17 07:20:19 -0400,2023-04-17 07:20:19 -0400,HKQuantityTypeIdentifierHeartRate,count/min,55
2023-04-17 07:29:28 -0400,2023-04-17 07:29:28 -0400,HKQuantityTypeIdentifierHeartRate,count/min,58
2023-04-17 07:31:32 -0400,2023-04-17 07:31:32 -0400,HKQuantityTypeIdentifierHeartRate,count/min,59
2023-04-17 07:37:16 -0400,2023-04-17 07:37:16 -0400,HKQuantityTypeIdentifierHeartRate,count/min,64
2023-04-17 07:44:49 -0400,2023-04-17 07:44:49 -0400,HKQuantityTypeIdentifierHeartRate,count/min,64
2023-04-17 07:41:24 -0400,2023-04-17 07:41:24 -0400,HKQuantityTypeIdentifierHeartRate,count/min,63
2023-04-17 07:45:44 -0400,2023-04-17 07:45:44 -0400,HKQuantityTypeIdentifierHeartRate,count/min,63
2023-04-17 07:54:26 -0400,2023-04-17 07:54:26 -0400,HKQuantityTypeIdentifierHeartRate,count/min,67
2023-04-17 07:56:24 -0400,2023-04-17 07:56:24 -0400,HKQuantityTypeIdentifierHeartRate,count/min,64
2023-04-17 08:00:06 -0400,2023-04-17 08:00:06 -0400,HKQuantityTypeIdentifierHeartRate,count/min,65
2023-04-17 08:06:32 -0400,2023-04-17 08:06:32 -0400,HKQuantityTypeIdentifierHeartRate,count/min,53
2023-04-17 08:11:11 -0400,2023-04-17 08:11:11 -0400,HKQuantityTypeIdentifierHeartRate,count/min,54
2023-04-17 08:20:02 -0400,2023-04-17 08:20:02 -0400,HKQuantityTypeIdentifierHeartRate,count/min,52
2023-04-17 08:17:13 -0400,2023-04-17 08:17:13 -0400,HKQuantityTypeIdentifierHeartRate,count/min,55
2023-04-17 08:23:39 -0400,2023-04-17 08:23:39 -0400,HKQuantityTypeIdentifierHeartRate,count/min,54.2567
2023-04-17 08:20:54 -0400,2023-04-17 08:20:54 -0400,HKQuantityTypeIdentifierHeartRate,count/min,52
2023-04-17 08:27:21 -0400,2023-04-17 08:27:21 -0400,HKQuantityTypeIdentifierHeartRate,count/min,54
2023-04-17 08:31:57 -0400,2023-04-17 08:31:57 -0400,HKQuantityTypeIdentifierHeartRate,count/min,54
2023-04-17 08:37:55 -0400,2023-04-17 08:37:55 -0400,HKQuantityTypeIdentifierHeartRate,count/min,61
2023-04-17 08:41:11 -0400,2023-04-17 08:41:11 -0400,HKQuantityTypeIdentifierHeartRate,count/min,59
2023-04-17 08:46:26 -0400,2023-04-17 08:46:26 -0400,HKQuantityTypeIdentifierHeartRate,count/min,65
2023-04-17 08:52:05 -0400,2023-04-17 08:52:05 -0400,HKQuantityTypeIdentifierHeartRate,count/min,65
2023-04-17 08:53:00 -0400,2023-04-17 08:53:00 -0400,HKQuantityTypeIdentifierHeartRate,count/min,72
2023-04-17 08:55:14 -0400,2023-04-17 08:55:14 -0400,HKQuantityTypeIdentifierHeartRate,count/min,71
2023-04-17 09:01:47 -0400,2023-04-17 09:01:47 -0400,HKQuantityTypeIdentifierHeartRate,count/min,60
2023-04-17 10:27:10 -0400,2023-04-17 10:27:10 -0400,HKQuantityTypeIdentifierHeartRate,count/min,103
2023-04-17 10:33:13 -0400,2023-04-17 10:33:13 -0400,HKQuantityTypeIdentifierHeartRate,count/min,98
2023-04-17 10:39:43 -0400,2023-04-17 10:39:43 -0400,HKQuantityTypeIdentifierHeartRate,count/min,95
2023-04-17 10:42:06 -0400,2023-04-17 10:42:06 -0400,HKQuantityTypeIdentifierHeartRate,count/min,94
2023-04-17 10:46:04 -0400,2023-04-17 10:46:04 -0400,HKQuantityTypeIdentifierHeartRate,count/min,97
2023-04-17 10:51:35 -0400,2023-04-17 10:51:35 -0400,HKQuantityTypeIdentifierHeartRate,count/min,95.0044
2023-04-17 10:51:12 -0400,2023-04-17 10:51:12 -0400,HKQuantityTypeIdentifierHeartRate,count/min,94
2023-04-17 10:59:34 -0400,2023-04-17 10:59:34 -0400,HKQuantityTypeIdentifierHeartRate,count/min,92
2023-04-17 11:03:34 -0400,2023-04-17 11:03:34 -0400,HKQuantityTypeIdentifierHeartRate,count/min,101
2023-04-17 11:09:51 -0400,2023-04-17 11:09:51 -0400,HKQuantityTypeIdentifierHeartRate,count/min,103
2023-04-17 11:13:28 -0400,2023-04-17 11:13:28 -0400,HKQuantityTypeIdentifierHeartRate,count/min,110
2023-04-17 11:14:09 -0400,2023-04-17 11:14:09 -0400,HKQuantityTypeIdentifierHeartRate,count/min,112
2023-04-17 11:18:09 -0400,2023-04-17 11:18:09 -0400,HKQuantityTypeIdentifierHeartRate,count/min,95
2023-04-17 11:20:46 -0400,2023-04-17 11:20:46 -0400,HKQuantityTypeIdentifierHeartRate,count/min,92
2023-04-17 11:28:23 -0400,2023-04-17 11:28:23 -0400,HKQuantityTypeIdentifierHeartRate,count/min,94
2023-04-17 11:33:29 -0400,2023-04-17 11:33:29 -0400,HKQuantityTypeIdentifierHeartRate,count/min,90
2023-04-17 11:35:52 -0400,2023-04-17 11:35:52 -0400,HKQuantityTypeIdentifierHeartRate,count/min,92
2023-04-17 11:40:13 -0400,2023-04-17 11:40:13 -0400,HKQuantityTypeIdentifierHeartRate,count/min,91
2023-04-17 11:49:51 -0400,2023-04-17 11:49:51 -0400,HKQuantityTypeIdentifierHeartRate,count/min,84
2023-04-17 11:52:55 -0400,2023-04-17 11:52:55 -0400,HKQuantityTypeIdentifierHeartRate,count/min,85
2023-04-17 11:58:09 -0400,2023-04-17 11:58:09 -0400,HKQuantityTypeIdentifierHeartRate,count/min,84
2023-04-17 12:03:25 -0400,2023-04-17 12:03:25 -0400,HKQuantityTypeIdentifierHeartRate,count/min,86
2023-04-17 12:07:56 -0400,2023-04-17 12:07:56 -0400,HKQuantityTypeIdentifierHeartRate,count/min,80
2023-04-17 12:13:40 -0400,2023-04-17 12:13:40 -0400,HKQuantityTypeIdentifierHeartRate,count/min,80
2023-04-17 12:18:29 -0400,2023-04-17 12:18:29 -0400,HKQuantityTypeIdentifierHeartRate,count/min,80
2023-04-17 12:22:40 -0400,2023-04-17 12:22:40 -0400,HKQuantityTypeIdentifierHeartRate,count/min,82
2023-04-17 12:25:31 -0400,2023-04-17 12:25:31 -0400,HKQuantityTypeIdentifierHeartRate,count/min,78
