endDate,startDate,type,unit,value
2026-04-28 03:55:53 -0400,2026-04-28 03:55:53 -0400,HKQuantityTypeIdentifierHeartRate,count/min,71
2026-04-28 03:59:33 -0400,2026-04-28 03:59:33 -0400,HKQuantityTypeIdentifierHeartRate,count/min,81.6936
2026-04-28 04:00:34 -0400,2026-04-28 04:00:34 -0400,HKQuantityTypeIdentifierHeartRate,count/min,84
2026-04-28 04:07:23 -0400,2026-04-28 04:07:23 -0400,HKQuantityTypeIdentifierHeartRate,count/min,59
2026-04-28 04:12:06 -0400,2026-04-28 04:12:06 -0400,HKQuantityTypeIdentifierHeartRate,count/min,84
2026-04-28 04:14:20 -0400,2026-04-28 04:14:20 -0400,HKQuantityTypeIdentifierHeartRate,count/min,75
2026-04-28 04:30:01 -0400,2026-04-28 04:30:01 -0400,HKQuantityTypeIdentifierHeartRate,count/min,69
2026-04-28 04:18:51 -0400,2026-04-28 04:18:51 -0400,HKQuantityTypeIdentifierHeartRate,count/min,67
2026-04-28 04:23:12 -0400,2026-04-28 04:23:12 -0400,HKQuantityTypeIdentifierHeartRate,count/min,80
2026-04-28 04:30:42 -0400,2026-04-28 04:30:42 -0400,HKQuantityTypeIdentifierHeartRate,count/min,73
2026-04-28 04:36:50 -0400,2026-04-28 04:36:50 -0400,HKQuantityTypeIdentifierHeartRate,count/min,75
2026-04-28 04:39:16 -0400,2026-04-28 04:39:16 -0400,HKQuantityTypeIdentifierHeartRate,count/min,75
2026-04-28 04:43:54 -0400,2026-04-28 04:43:54 -0400,HKQuantityTypeIdentifierHeartRate,count/min,79
2026-04-28 05:00:01 -0400,2026-04-28 05:00:01 -0400,HKQuantityTypeIdentifierHeartRate,count/min,78
2026-04-28 04:49:53 -0400,2026-04-28 04:49:53 -0400,HKQuantityTypeIdentifierHeartRate,count/min,79
2026-04-28 04:53:16 -0400,2026-04-28 04:53:16 -0400,HKQuantityTypeIdentifierHeartRate,count/min,79
2026-04-28 04:59:27 -0400,2026-04-28 04:59:27 -0400,HKQuantityTypeIdentifierHeartRate,count/min,79
2026-04-28 05:03:12 -0400,2026-04-28 05:03:12 -0400,HKQuantityTypeIdentifierHeartRate,count/min,79
2026-04-28 05:08:37 -0400,2026-04-28 05:08:37 -0400,HKQuantityTypeIdentifierHeartRate,count/min,80
2026-04-28 05:13:01 -0400,2026-04-28 05:13:01 -0400,HKQuantityTypeIdentifierHeartRate,count/min,79
2026-04-28 05:18:44 -0400,2026-04-28 05:18:44 -0400,HKQuantityTypeIdentifierHeartRate,count/min,79
2026-04-28 05:26:52 -0400,2026-04-28 05:26:52 -0400,HKQuantityTypeIdentifierHeartRate,count/min,66
2026-04-28 05:29:05 -0400,2026-04-28 05:29:05 -0400,HKQuantityTypeIdentifierHeartRate,count/min,67
2026-04-28 05:33:00 -0400,2026-04-28 05:33:00 -0400,HKQuantityTypeIdentifierHeartRate,count/min,68
2026-04-28 05:37:59 -0400,2026-04-28 05:37:59 -0400,HKQuantityTypeIdentifierHeartRate,count/min,68
2026-04-28 05:46:55 -0400,2026-04-28 05:46:55 -0400,HKQuantityTypeIdentifierHeartRate,count/min,63
2026-04-28 05:30:02 -0400,2026-04-28 05:30:02 -0400,HKQuantityTypeIdentifierHeartRate,count/min,67
2026-04-28 06:00:13 -0400,2026-04-28 06:00:13 -0400,HKQuantityTypeIdentifierHeartRate,count/min,85
2026-04-28 05:49:01 -0400,2026-04-28 05:49:01 -0400,HKQuantityTypeIdentifierHeartRate,count/min,58
2026-04-28 05:55:32 -0400,2026-04-28 05:55:32 -0400,HKQuantityTypeIdentifierHeartRate,count/min,72
2026-04-28 05:57:43 -0400,2026-04-28 05:57:43 -0400,HKQuantityTypeIdentifierHeartRate,count/min,76.7955
2026-04-28 06:01:27 -0400,2026-04-28 06:01:27 -0400,HKQuantityTypeIdentifierHeartRate,count/min,84
2026-04-28 06:05:23 -0400,2026-04-28 06:05:23 -0400,HKQuantityTypeIdentifierHeartRate,count/min,79
2026-04-28 06:10:00 -0400,2026-04-28 06:10:00 -0400,HKQuantityTypeIdentifierHeartRate,count/min,84
2026-04-28 06:17:48 -0400,2026-04-28 06:17:48 -0400,HKQuantityTypeIdentifierHeartRate,count/min,73
2026-04-28 06:32:36 -0400,2026-04-28 06:32:36 -0400,HKQuantityTypeIdentifierHeartRate,count/min,74
2026-04-28 06:19:50 -0400,2026-04-28 06:19:50 -0400,HKQuantityTypeIdentifierHeartRate,count/min,67
2026-04-28 06:23:56 -0400,2026-04-28 06:23:56 -0400,HKQuantityTypeIdentifierHeartRate,count/min,65
